1.000000000000000000e+00,9.486801725954676634e-01,9.594165537421154299e-01,9.105883234076103117e-01,9.453315151857006882e-01,9.165620565096714856e-01
1.000000000000000000e+00,9.592800427314823741e-01,1.080963867693374381e+00,1.098509441571785095e+00,1.071720237659609554e+00,1.001733092538342973e+00
1.000000000000000000e+00,1.043486455315790318e+00,1.108505329721169330e+00,1.112085030669028862e+00,1.241988309208131191e+00,1.093203861664588050e+00
1.000000000000000000e+00,9.961592106597559892e-01,1.039885573852775913e+00,1.020461492280934301e+00,9.661840332021575106e-01,9.629164247739921967e-01
1.000000000000000000e+00,1.078072682584158892e+00,1.062769089927722233e+00,1.115444387938357318e+00,1.190593789935431746e+00,1.193477912540823693e+00
1.000000000000000000e+00,1.050590386199195647e+00,1.189747028954289521e+00,1.222170385911511614e+00,1.233762345123234239e+00,1.251710804046487713e+00
1.000000000000000000e+00,9.607251362734882116e-01,9.091027576016159628e-01,8.748803443417448866e-01,8.612235587947767446e-01,9.083960786357262451e-01
1.000000000000000000e+00,1.048169328259602295e+00,9.891688944125573979e-01,9.532731514931275241e-01,9.396495407126299604e-01,8.511552470480222565e-01
1.000000000000000000e+00,9.949097790313573553e-01,1.049337175595397520e+00,9.905002905488634601e-01,1.039235276582057832e+00,1.062495321256986536e+00
1.000000000000000000e+00,9.679233956563291219e-01,1.007032265633725387e+00,1.006712600671453073e+00,1.005985940593258965e+00,9.921140580023709576e-01
1.000000000000000000e+00,9.314144393783161391e-01,8.824780854827459775e-01,9.193311844320501969e-01,7.995241674457315151e-01,7.502919600963225966e-01
1.000000000000000000e+00,9.796351163739527301e-01,9.950764160879717046e-01,9.186116952367757715e-01,8.601984007934460053e-01,8.145937855065888966e-01
1.000000000000000000e+00,9.971512097245358586e-01,1.055224374079858585e+00,1.095997131009001535e+00,1.091604545842377538e+00,1.120791809348008261e+00
1.000000000000000000e+00,1.117069485832746789e+00,1.105668133615642423e+00,1.049524822404450664e+00,1.031857007240254642e+00,1.090655374417693668e+00
1.000000000000000000e+00,1.007305637313006264e+00,9.058134115690958943e-01,9.202855509328944361e-01,8.605601668470251875e-01,9.090514176665349666e-01
1.000000000000000000e+00,9.292697632644930650e-01,8.634696563099266697e-01,9.001619309712078909e-01,9.772894901711041138e-01,1.002788786859002190e+00
1.000000000000000000e+00,1.008559032778685971e+00,9.860417168354926876e-01,1.057149498162490042e+00,1.236875202986137401e+00,1.228407421270074185e+00
1.000000000000000000e+00,1.011632079581979760e+00,1.041488979462724229e+00,1.019362600121891616e+00,1.085958915074088926e+00,1.217982370309860007e+00
1.000000000000000000e+00,8.560486425671584021e-01,9.042526672195381199e-01,8.598675413181781080e-01,9.013443795590778684e-01,9.868576800624053735e-01
1.000000000000000000e+00,9.201692810913416620e-01,9.514034222051973577e-01,9.619041854939468505e-01,9.187332665993487302e-01,9.207492957394916022e-01
1.000000000000000000e+00,1.000472219841695320e+00,1.035523272024675201e+00,1.129908789154541182e+00,9.548093559477045522e-01,9.783817374222411045e-01
1.000000000000000000e+00,8.853002056676037013e-01,8.365231662859347050e-01,7.227768873299807995e-01,7.870380309960406384e-01,7.358958269753285153e-01
1.000000000000000000e+00,1.025763537973072959e+00,1.018033818525026168e+00,9.772896948677118889e-01,9.610300972296431654e-01,9.168739713013520642e-01
1.000000000000000000e+00,1.028347760254596732e+00,1.060706212244376667e+00,1.098242110867892363e+00,1.174140060696185595e+00,1.178837422251256317e+00
1.000000000000000000e+00,1.039440370957026571e+00,9.291796657886005617e-01,8.904987557588442959e-01,8.497044694288879985e-01,8.225105961158210022e-01
1.000000000000000000e+00,1.113124625062956730e+00,1.276378182104590309e+00,1.426334052867124003e+00,1.534770902553798333e+00,1.506760902904410226e+00
1.000000000000000000e+00,9.909183872113416225e-01,1.039786363348081499e+00,1.058273659183375015e+00,1.048559811959172361e+00,1.014055070493422139e+00
1.000000000000000000e+00,9.791926400458085267e-01,1.028803966684005422e+00,1.015545167936122262e+00,9.420214792871999254e-01,1.012450680790736968e+00
1.000000000000000000e+00,9.657813972342351727e-01,1.018151234082787848e+00,1.031828160213133172e+00,1.045246510285459118e+00,1.204846622246676491e+00
1.000000000000000000e+00,1.116180103566007276e+00,1.201637834682988792e+00,1.326258433817830484e+00,1.271005668062477278e+00,1.401954464535164036e+00
1.000000000000000000e+00,1.042162649554108977e+00,1.026852533663986211e+00,1.122981360243042293e+00,1.118661238952502135e+00,1.223138389718849472e+00
1.000000000000000000e+00,1.029141264743797191e+00,1.066582020851872814e+00,1.023134419969679465e+00,1.128591513176183225e+00,1.024454094434482876e+00
1.000000000000000000e+00,1.017005393596065899e+00,1.011002108381258369e+00,9.739623707803928276e-01,9.288476434575628771e-01,9.508216577742488740e-01
1.000000000000000000e+00,9.118475367765375150e-01,8.601958058503960114e-01,8.389942329563714329e-01,8.499589359687181878e-01,8.103143829393725239e-01
1.000000000000000000e+00,1.022060727411903125e+00,1.034363043510873492e+00,1.009696032150181111e+00,1.003501802674578114e+00,1.042526156347423516e+00
1.000000000000000000e+00,1.022458844360554231e+00,9.692946550962522334e-01,8.930819747551203003e-01,9.644200753220052436e-01,9.396673632043837099e-01
1.000000000000000000e+00,1.065419864892739321e+00,1.112449104769789088e+00,1.073343087193166179e+00,1.182298206090719672e+00,1.241887273384488566e+00
1.000000000000000000e+00,9.855022971207000326e-01,1.004307908168765140e+00,9.917173478682900223e-01,9.876073321494492907e-01,1.057919168564986911e+00
1.000000000000000000e+00,1.079363561707906705e+00,1.039116921130192495e+00,1.013213215987043059e+00,1.045922740756677349e+00,1.116840702983587619e+00
1.000000000000000000e+00,9.591336751673442684e-01,9.842310011356253385e-01,9.968954728662114961e-01,9.958833634639184806e-01,9.981567297555351548e-01
1.000000000000000000e+00,1.009762263278442651e+00,9.611921506867059373e-01,1.026793190480765894e+00,1.046041974460025559e+00,9.441875257565038870e-01
1.000000000000000000e+00,9.629316851537269573e-01,9.662777825255702835e-01,9.774653674947664239e-01,1.012961415710972313e+00,1.019166313941016977e+00
1.000000000000000000e+00,1.079107222364823038e+00,1.050543617266232355e+00,1.117300553720585787e+00,1.057975278501961380e+00,1.111121939573907369e+00
1.000000000000000000e+00,9.774014361285874308e-01,9.894635628824407503e-01,1.008051739185432671e+00,1.052438859401718885e+00,1.013746136539276588e+00
1.000000000000000000e+00,1.083041940929889257e+00,1.146252815914452938e+00,1.033454361093933516e+00,1.089035257565341031e+00,1.024555841768275410e+00
1.000000000000000000e+00,9.283944615487688123e-01,1.010442117559851471e+00,1.028302075257367498e+00,1.002715742318368575e+00,9.615127070923650265e-01
1.000000000000000000e+00,9.378988164271679917e-01,8.204637934560217172e-01,8.628253245105553804e-01,8.669164180767928718e-01,9.447466928794675534e-01
1.000000000000000000e+00,8.951466339845117748e-01,8.714396497509503403e-01,8.621819148823263168e-01,9.521413945493857334e-01,8.960515942281093160e-01
1.000000000000000000e+00,9.654859704694407352e-01,9.485284542638710015e-01,9.577296466710890632e-01,9.865683634177073724e-01,9.641141773803770798e-01
1.000000000000000000e+00,9.491087555056557656e-01,8.872137199337016833e-01,8.927526558574100379e-01,9.370850542096463842e-01,9.723707440012724357e-01
1.000000000000000000e+00,8.879554349067189101e-01,9.129755825072789488e-01,8.356246897767161119e-01,8.576352588555199441e-01,8.481509813058318858e-01
1.000000000000000000e+00,1.023513588715964984e+00,9.919725727989624486e-01,8.861203882449331104e-01,8.196117789601593540e-01,8.256742655516134954e-01
1.000000000000000000e+00,1.018450084401864464e+00,9.831385940012384861e-01,8.735462294018199181e-01,7.656493314946704043e-01,8.322153568653675171e-01
1.000000000000000000e+00,1.006714827310972060e+00,1.062500670118428303e+00,9.588467132910185597e-01,9.595969668551839193e-01,9.969607545228752477e-01
1.000000000000000000e+00,1.042772837250871332e+00,9.607496016595181709e-01,1.044785500664032085e+00,1.193858208508799201e+00,1.304989236440720290e+00
1.000000000000000000e+00,1.108188548561396258e+00,1.087038770902756468e+00,1.164094724175060103e+00,1.189159178214466150e+00,1.203464692247063761e+00
1.000000000000000000e+00,9.499864214016904285e-01,9.872409102311712203e-01,9.604564054062587619e-01,9.665163724321937933e-01,9.443471076748393145e-01
1.000000000000000000e+00,8.505659340991053030e-01,8.465460176435275486e-01,9.114737474833385367e-01,9.720804312067834463e-01,9.448106332140602248e-01
1.000000000000000000e+00,9.976379276755263925e-01,1.020242716725931587e+00,9.985182846243251253e-01,1.045921433328972805e+00,9.684018383010323250e-01
1.000000000000000000e+00,1.010041463467659106e+00,1.022721802432936533e+00,1.035730121843148499e+00,1.022434666526404579e+00,9.984802812244529813e-01
1.000000000000000000e+00,1.063990646887437608e+00,1.132121550410915667e+00,1.143689951668940274e+00,1.226284653271786373e+00,1.252408820796833133e+00
1.000000000000000000e+00,1.031630486790552137e+00,1.086423690563318223e+00,1.047322439249723569e+00,1.040180470239198351e+00,1.100574131452420890e+00
1.000000000000000000e+00,9.886657894859064433e-01,1.010543128823041092e+00,1.126288488484683548e+00,1.151387415908437850e+00,1.290840079599864687e+00
1.000000000000000000e+00,1.039013979170628321e+00,1.065969128134930610e+00,1.104200207211530449e+00,1.182060408721774980e+00,1.318544891341618674e+00
1.000000000000000000e+00,1.082494436800905735e+00,1.149081179210099224e+00,1.255570975148677215e+00,1.199743994307594930e+00,1.126742413611544924e+00
1.000000000000000000e+00,1.052176115903473042e+00,1.059444378309060353e+00,9.496424084053586290e-01,9.184862075925976921e-01,9.342295229197399298e-01
1.000000000000000000e+00,9.639377308888799067e-01,9.067379234480698047e-01,9.221051648611141571e-01,9.243887284670172511e-01,9.702018190488579386e-01
1.000000000000000000e+00,9.637983701733616737e-01,9.250377255337816074e-01,9.523810867977883232e-01,9.291076257818896567e-01,8.233325914294947756e-01
1.000000000000000000e+00,9.611503270766271756e-01,9.336245859376408607e-01,8.290446381717068158e-01,7.383920708551752199e-01,7.026437525799029693e-01
1.000000000000000000e+00,9.310055032704515066e-01,1.017876912907338616e+00,9.849866868153532851e-01,1.043762819104195438e+00,1.009454366842806428e+00
1.000000000000000000e+00,9.784527589053600982e-01,8.898930679358291185e-01,7.946990693829421026e-01,7.906440824288278879e-01,7.760156004599971791e-01
1.000000000000000000e+00,1.024977172110342893e+00,1.035855115425873496e+00,1.076159616025781585e+00,9.915774730654203228e-01,1.024688283353876406e+00
1.000000000000000000e+00,9.768167438073593889e-01,9.083040671396631627e-01,9.390855571032148408e-01,8.992974532969151280e-01,9.504401184085756737e-01
1.000000000000000000e+00,1.064444506120222567e+00,1.062064140726832528e+00,1.053860031275662745e+00,1.067249645300966554e+00,1.122966621010372368e+00
1.000000000000000000e+00,9.490127797861556136e-01,8.943452725228095979e-01,8.979703469337420030e-01,8.992924366404224656e-01,8.146152819445476867e-01
1.000000000000000000e+00,1.007131204016370241e+00,1.089543084089981795e+00,1.082077460102263355e+00,1.090525338402030364e+00,1.113625148058544623e+00
1.000000000000000000e+00,9.176101309694952857e-01,9.208323136333071979e-01,9.066470153416757993e-01,9.508838050648095175e-01,9.969569541853130490e-01
1.000000000000000000e+00,1.011672006291431725e+00,9.552046406111465160e-01,9.880168694850955946e-01,1.023824263806873303e+00,9.896818626950969477e-01
1.000000000000000000e+00,1.019353273652010783e+00,1.103908842863745354e+00,1.132158905752987277e+00,1.133343169990210564e+00,1.282408705374614710e+00
1.000000000000000000e+00,1.067535664409175356e+00,1.110400783554547965e+00,1.098661267413727050e+00,1.231959857670138492e+00,1.264441065543630893e+00
1.000000000000000000e+00,9.464126869421164434e-01,9.752768751433694705e-01,8.922849593764571319e-01,9.397383293867752618e-01,9.464951672263429705e-01
1.000000000000000000e+00,1.027477997904333806e+00,1.013660005168593781e+00,1.003745205205071933e+00,1.126327575345240195e+00,1.222949837676235552e+00
1.000000000000000000e+00,1.018196231569648225e+00,1.024432435372623296e+00,1.104040992908753349e+00,1.092135648777015300e+00,1.083173734786506470e+00
1.000000000000000000e+00,9.198539670536591828e-01,8.560952007092633709e-01,8.855284327032710845e-01,9.443511859232779360e-01,9.639692522072195180e-01
1.000000000000000000e+00,1.056453462957906320e+00,1.007986041543759148e+00,9.825017555409211178e-01,1.004451859842087069e+00,9.924187437772151732e-01
1.000000000000000000e+00,9.898018471525569240e-01,9.301323795129367022e-01,9.585017431922064901e-01,1.052041446313204842e+00,1.105768360406772954e+00
1.000000000000000000e+00,9.469961254133647532e-01,9.460723664183546822e-01,9.208581330355743999e-01,9.254832959726918551e-01,9.002228629853681330e-01
1.000000000000000000e+00,1.002888230005965386e+00,9.630239594548705151e-01,9.559883832856762576e-01,9.785537778034512080e-01,1.060579603279004690e+00
1.000000000000000000e+00,9.531369162602949530e-01,9.771590573393245105e-01,1.073881370218944920e+00,1.044822804486009504e+00,1.028532866268761836e+00
1.000000000000000000e+00,9.510857488669610671e-01,8.933296979720357633e-01,8.483183677711909620e-01,7.379005149560448062e-01,6.590540470298823506e-01
1.000000000000000000e+00,1.074854013384309193e+00,1.027817403638408456e+00,9.252929218792546040e-01,9.073951450458990209e-01,7.991318376170711835e-01
1.000000000000000000e+00,9.550924117190198182e-01,9.587777111589687040e-01,9.028534010448858727e-01,8.511002617017556782e-01,8.875823683442124468e-01
1.000000000000000000e+00,1.084783225040278021e+00,1.100709963916326251e+00,1.081073617798332442e+00,1.103281792882074397e+00,1.128545550308023726e+00
1.000000000000000000e+00,9.492756089169177569e-01,9.911314244523119488e-01,1.129889129015509752e+00,1.264189559289538023e+00,1.272523971805809895e+00
1.000000000000000000e+00,9.912570077628231058e-01,9.623274341388987629e-01,1.018933339725761167e+00,9.714874289086500303e-01,1.109071320791165549e+00
1.000000000000000000e+00,9.372354575127480603e-01,1.003256181420218329e+00,1.044651223368144421e+00,1.099054191149526627e+00,1.055119412943913870e+00
1.000000000000000000e+00,1.045649266056093651e+00,1.102374428973058818e+00,1.119200123942237779e+00,1.034082986853563702e+00,1.109085204939970204e+00
1.000000000000000000e+00,9.652459119933459730e-01,9.439086428909672088e-01,9.902979258311119803e-01,1.030213261928973889e+00,1.183796882528983963e+00
1.000000000000000000e+00,9.356402421710141581e-01,8.609648164034702233e-01,8.630176731191728789e-01,9.310990997668278091e-01,8.972359826397696692e-01
1.000000000000000000e+00,1.014762109069109020e+00,9.912092138508112882e-01,9.174631913467359290e-01,1.012231041132653164e+00,9.468741387474186588e-01
1.000000000000000000e+00,1.119482563377977247e+00,1.074205854465547283e+00,1.133353545321771572e+00,1.164720893930657475e+00,1.115818484157402590e+00
1.000000000000000000e+00,1.168505464765532631e+00,1.231780217244003328e+00,1.273619097134232714e+00,1.262135632281185416e+00,1.289401305694174660e+00
1.000000000000000000e+00,1.069661740481725465e+00,1.104439777459498284e+00,1.055502440057477287e+00,9.880880605929137639e-01,1.011723951577602199e+00
1.000000000000000000e+00,9.710398285929110473e-01,9.197443129389826222e-01,9.793533459633350091e-01,1.015782643732172863e+00,8.868131269665057159e-01
1.000000000000000000e+00,1.110279298453064722e+00,1.123892808330626769e+00,1.066221076939868118e+00,1.160724971668492644e+00,1.150154619959746549e+00
1.000000000000000000e+00,9.950705333914797723e-01,1.033400849838547852e+00,1.003461906486309729e+00,1.097327212571529653e+00,1.068661398228259785e+00
1.000000000000000000e+00,9.738425975950713021e-01,9.234920559985863031e-01,8.503052566317498284e-01,7.917452493752870080e-01,8.374817031362883357e-01
1.000000000000000000e+00,9.674410535564488267e-01,9.113588170136800448e-01,9.306233793326489367e-01,1.039055386577351081e+00,1.109335169729347204e+00
1.000000000000000000e+00,9.621941917570283609e-01,9.866201981271334187e-01,1.003180782987656450e+00,1.209649168107999495e+00,1.199493292296420321e+00
1.000000000000000000e+00,9.032613147125506670e-01,9.747080530819499655e-01,9.183459252607936163e-01,1.032097560331428410e+00,9.940203908223489426e-01
1.000000000000000000e+00,9.745710802235123538e-01,1.026683905908522432e+00,1.064638280942245441e+00,1.128598912427925649e+00,1.123331883537673326e+00
1.000000000000000000e+00,1.176367820634991679e+00,1.174758248711732511e+00,1.258770592622265649e+00,1.131172358549538570e+00,1.188271061003594697e+00
1.000000000000000000e+00,9.874231248317848486e-01,9.156740890655296061e-01,9.230557577692938276e-01,9.176254106605150618e-01,8.684886104054917455e-01
1.000000000000000000e+00,8.952252738540171784e-01,9.476606883566067729e-01,1.012070231689211841e+00,1.054439473679820161e+00,1.113538626440595092e+00
1.000000000000000000e+00,9.113834941800210698e-01,9.159448818576007012e-01,8.531826063300659291e-01,9.088773673828930422e-01,8.943736568760064509e-01
1.000000000000000000e+00,1.066454252373883360e+00,1.086948897678189363e+00,1.045477743642062141e+00,9.212617935348251796e-01,9.762113791689851494e-01
1.000000000000000000e+00,1.089647284265131688e+00,1.216249783640497739e+00,1.199769604922340749e+00,1.187621974865799013e+00,1.231780285312551459e+00
1.000000000000000000e+00,9.636567435359011391e-01,8.594568929142343272e-01,8.761048836570826115e-01,9.145861881529561144e-01,9.096499166429922179e-01
1.000000000000000000e+00,1.090129852878635397e+00,9.745663232099904816e-01,9.838814829245573490e-01,9.289291944430302372e-01,9.611085272928279188e-01
1.000000000000000000e+00,1.085430299363991713e+00,1.243507005511950370e+00,1.173693097678630393e+00,1.294062740731889871e+00,1.316733909798317503e+00
1.000000000000000000e+00,9.642110621146626759e-01,1.005586516400436059e+00,8.872077699603602152e-01,8.722544750799724467e-01,8.819543030072348744e-01
1.000000000000000000e+00,1.009055267314681315e+00,1.033181715865677530e+00,1.045886513290064990e+00,1.112608096852756523e+00,1.169421515680997947e+00
1.000000000000000000e+00,9.697076994488026402e-01,9.956818139321412797e-01,1.068210731047013251e+00,1.154558663893114234e+00,1.134941090325273239e+00
1.000000000000000000e+00,8.844262581927480049e-01,8.759745133613353607e-01,9.230557310805650451e-01,9.820066758896494052e-01,1.003520183329033477e+00
1.000000000000000000e+00,9.739331709277297966e-01,1.000808048239201220e+00,1.027263291675909018e+00,1.014208958693448404e+00,1.056303368625431283e+00
1.000000000000000000e+00,1.020465001191271925e+00,9.214277810481169562e-01,9.747998102759500849e-01,9.321217074366622279e-01,8.804693417249436216e-01
1.000000000000000000e+00,1.059932553533251998e+00,9.812757565960702477e-01,1.025502703309218777e+00,1.105410599457126386e+00,1.166432828355419282e+00
1.000000000000000000e+00,8.778026918540183798e-01,9.175715081809335816e-01,9.920637102067237922e-01,1.017120197001496251e+00,9.384969404745312493e-01
1.000000000000000000e+00,1.013816998330551167e+00,1.102966230281163362e+00,1.219615404143900461e+00,1.249109865914298512e+00,1.333476851764174187e+00
1.000000000000000000e+00,8.636105414906519728e-01,8.968662314620753362e-01,8.450168107475460877e-01,8.602375073514341164e-01,8.333431400756027285e-01
1.000000000000000000e+00,9.674574348013732505e-01,1.011042029276085108e+00,1.022117618126472172e+00,9.688885724581545178e-01,9.687639211010460327e-01
1.000000000000000000e+00,9.527862324965885588e-01,8.847506402809419690e-01,8.069260429919434818e-01,7.291876284434967159e-01,7.960985543774442563e-01
1.000000000000000000e+00,1.022296628025987753e+00,9.734592187345595393e-01,1.008488732776826824e+00,1.084475422089921537e+00,1.106285832338174790e+00
1.000000000000000000e+00,1.063371374559195504e+00,1.012190468571342317e+00,1.123856306858865173e+00,1.218564926783096247e+00,1.375460019282059188e+00
1.000000000000000000e+00,1.000342268981470273e+00,9.866827098462153112e-01,9.938246578735683290e-01,9.407361724856624363e-01,8.665665060179590373e-01
1.000000000000000000e+00,1.062157922954769518e+00,9.905674354743118082e-01,1.008910451508336692e+00,1.085352194630091249e+00,1.066323382916502194e+00
1.000000000000000000e+00,9.991285787713679589e-01,8.464618268653589794e-01,7.509504799742371395e-01,8.143734523782466539e-01,8.370941609586334264e-01
1.000000000000000000e+00,1.001928822562148547e+00,1.000706032445563887e+00,9.212617497058822602e-01,9.139819644548708988e-01,9.603018595904933008e-01
1.000000000000000000e+00,1.007061740767043689e+00,9.982230112028239732e-01,9.639583570911932631e-01,9.644358046390814065e-01,1.064231509878137416e+00
1.000000000000000000e+00,1.008177700026263723e+00,1.000718729507823701e+00,1.054332214805354440e+00,1.016636386273345849e+00,9.382961904210830317e-01
1.000000000000000000e+00,1.006204882594592842e+00,1.052735642214129852e+00,1.107282604328231113e+00,1.121178440204201765e+00,1.066996918196192690e+00
1.000000000000000000e+00,1.049982061716161708e+00,1.105400148622009526e+00,1.063629534353011108e+00,1.049849474320395881e+00,9.573357483983788718e-01
1.000000000000000000e+00,1.031852108908692278e+00,1.071610225410900341e+00,1.068722475107830583e+00,1.156809961997793401e+00,1.155185694650860517e+00
1.000000000000000000e+00,1.001204928612026590e+00,1.019267177145330772e+00,1.130676048350230944e+00,1.070641248258497269e+00,1.004191847100874613e+00
1.000000000000000000e+00,9.278149959292906201e-01,9.211203961185631117e-01,9.216842340891758800e-01,9.848064223546387774e-01,1.077751635151935616e+00
1.000000000000000000e+00,9.738138110269143333e-01,1.005019899756664170e+00,1.039249960486398727e+00,1.029152345437293947e+00,9.518227980829585544e-01
1.000000000000000000e+00,1.010579255841280055e+00,1.041869407811455872e+00,1.062674425311493254e+00,1.099601392084841534e+00,1.027252263325753923e+00
1.000000000000000000e+00,9.599549943759525528e-01,9.709051679973283999e-01,9.877718695119540593e-01,9.926294574921800118e-01,1.054815821160868250e+00
1.000000000000000000e+00,9.708541455169661383e-01,1.023227210197044101e+00,1.021236710240789991e+00,1.016623853153008072e+00,9.538886272425909363e-01
1.000000000000000000e+00,9.984923388220140472e-01,1.119362901800185606e+00,1.065040081431738894e+00,1.148579059123524759e+00,1.114949650243386881e+00
1.000000000000000000e+00,9.475856430543306841e-01,7.807276370742858296e-01,7.133691277128807462e-01,7.078468960448194292e-01,6.889270121814531356e-01
1.000000000000000000e+00,9.376618916916505952e-01,9.614166202597314026e-01,9.011391923290524852e-01,9.326888586962743810e-01,8.831688799197615625e-01
1.000000000000000000e+00,9.350984191413830304e-01,9.214273719173081689e-01,9.753827255589375689e-01,1.026938994077684075e+00,1.072252938720549720e+00
1.000000000000000000e+00,9.395387886170490921e-01,9.401642536356086266e-01,9.505825654074344655e-01,1.023040381498304674e+00,1.069063802794400164e+00
1.000000000000000000e+00,9.883328586754371869e-01,8.735540464947118000e-01,9.428115738533673351e-01,9.826239584118688919e-01,1.067145401096470270e+00
1.000000000000000000e+00,9.263289224598467708e-01,1.044396424031577508e+00,1.132699922249808866e+00,1.239299454760876662e+00,1.295048237691148962e+00
1.000000000000000000e+00,1.012264535180745328e+00,9.905751156731338325e-01,1.096662625471269914e+00,1.191352626390382641e+00,1.209298494212002639e+00
1.000000000000000000e+00,1.043799440744326512e+00,1.002543055592190147e+00,9.645000960809479995e-01,8.908344986348913919e-01,1.019361848913048707e+00
1.000000000000000000e+00,1.067543636584259215e+00,9.970388908613426748e-01,9.869624853918385066e-01,7.954693531184604538e-01,7.625826908619529609e-01
1.000000000000000000e+00,8.903122332064593580e-01,8.178251238808753598e-01,8.590176694565602178e-01,7.775088856831670059e-01,9.054494776340460405e-01
1.000000000000000000e+00,9.475458373513087063e-01,9.321093048411616122e-01,9.624215109099844012e-01,8.492580111895718931e-01,9.641948736089047678e-01
1.000000000000000000e+00,1.023408914635788092e+00,9.894191890002987932e-01,9.130626909395954671e-01,1.065639426456238548e+00,1.125659465878317667e+00
1.000000000000000000e+00,9.364613157056770332e-01,9.378393660341494131e-01,9.775580061021084122e-01,1.053502121987372142e+00,1.048483596107905313e+00
1.000000000000000000e+00,9.645878857691250197e-01,9.807241539648486883e-01,1.017689493912136367e+00,9.564556251253300001e-01,9.911861024497439221e-01
1.000000000000000000e+00,9.719159158901676809e-01,9.529568913981543155e-01,9.043984064830852265e-01,9.747196538179712100e-01,9.701741051247453340e-01
1.000000000000000000e+00,1.013839218652906160e+00,9.625192434732621205e-01,9.173491716985328059e-01,9.004066927223685068e-01,8.250378607298604061e-01
